timestamp,n_samples,n_features,classes,activation,solver,iterations,train_score,test_score,system,layers,layer_size,energy,avg_iteration_energy,cost
2022-03-23T18:12:27.290734,1000,100,7,relu,adam,146,1.0,0.376,Sam,2,100,42.421753,0.2905599520547945,0.5650765976830606
2022-03-23T18:12:34.478598,1000,100,7,relu,adam,96,1.0,0.424,Sam,2,200,53.08844,0.5530045833333334,0.7071616076662673
2022-03-23T18:12:45.554911,1000,100,7,relu,adam,62,1.0,0.46,Sam,2,500,154.243286,2.4877949354838713,2.0545890988600886
2022-03-23T18:12:52.880596,2000,100,7,relu,adam,136,1.0,0.48,Sam,2,100,63.154053,0.46436803676470584,0.8412400449160053
2022-03-23T18:13:01.589576,2000,100,7,relu,adam,90,1.0,0.542,Sam,2,200,84.294495,0.9366055,1.122840124923922
2022-03-23T18:13:18.286200,2000,100,7,relu,adam,64,1.0,0.604,Sam,2,500,300.9245,4.7019453125,4.008448038898256
2022-03-23T18:13:27.511010,5000,100,7,relu,adam,106,1.0,0.6528,Sam,2,100,105.175171,0.9922185943396227,1.400980006399408
2022-03-23T18:13:37.932880,5000,100,7,relu,adam,74,1.0,0.6672,Sam,2,200,149.323853,2.0178899054054056,1.989060065626366
2022-03-23T18:14:05.638346,5000,100,7,relu,adam,52,1.0,0.7248,Sam,2,500,570.870117,10.978271480769232,7.604243592509974
2022-03-23T18:14:11.892111,1000,20,2,relu,adam,78,1.0,0.912,Sam,3,100,33.389404,0.42806928205128203,0.4447616959861412
2022-03-23T18:14:19.111105,1000,20,2,relu,adam,51,1.0,0.92,Sam,3,200,42.655334,0.8363790980392157,0.5681880003816574
2022-03-23T18:14:30.314788,1000,20,2,relu,adam,35,1.0,0.924,Sam,3,500,147.74939,4.221411142857143,1.9680875189421714
2022-03-23T18:14:37.243594,2000,20,2,relu,adam,64,1.0,0.958,Sam,3,100,43.628296,0.681692125,0.5811482865026696
2022-03-23T18:14:44.865643,2000,20,2,relu,adam,43,1.0,0.952,Sam,3,200,60.412109,1.4049327674418606,0.8047161326072075
2022-03-23T18:15:01.284958,2000,20,2,relu,adam,34,1.0,0.96,Sam,3,500,273.595398,8.046923470588235,3.6444122581068923
2022-03-23T18:15:09.295888,5000,20,2,relu,adam,54,1.0,0.9584,Sam,3,100,73.201843,1.3555896851851852,0.9750810718870945
2022-03-23T18:15:18.476079,5000,20,2,relu,adam,38,1.0,0.9616,Sam,3,200,107.573425,2.8308796052631577,1.4329258152088598
2022-03-23T18:15:47.804567,5000,20,2,relu,adam,33,1.0,0.9688,Sam,3,500,622.518494,18.86419678787879,8.292222921205138
2022-03-23T18:15:53.912206,1000,20,3,relu,adam,87,1.0,0.88,Sam,3,100,35.756531,0.4109946091954023,0.4762928793260591
2022-03-23T18:16:01.455994,1000,20,3,relu,adam,64,1.0,0.896,Sam,3,200,50.179626,0.78405665625,0.6684149128181583
2022-03-23T18:16:13.774268,1000,20,3,relu,adam,45,1.0,0.896,Sam,3,500,186.718872,4.149308266666667,2.487178333082532
2022-03-23T18:16:20.556902,2000,20,3,relu,adam,87,1.0,0.928,Sam,3,100,53.041687,0.6096745632183909,0.7065388369341981
2022-03-23T18:16:28.447624,2000,20,3,relu,adam,58,1.0,0.916,Sam,3,200,76.527527,1.3194401206896553,1.019380660347972
2022-03-23T18:16:46.208272,2000,20,3,relu,adam,40,1.0,0.926,Sam,3,500,327.087158,8.17717895,4.356946267365747
2022-03-23T18:16:54.999279,5000,20,3,relu,adam,71,1.0,0.9216,Sam,3,100,90.333557,1.2723036197183097,1.2032831138818998
2022-03-23T18:17:05.149147,5000,20,3,relu,adam,45,1.0,0.9288,Sam,3,200,125.161377,2.7813639333333335,1.6672051500673928
2022-03-23T18:17:36.860635,5000,20,3,relu,adam,36,1.0,0.9408,Sam,3,500,686.786865,19.077412916666667,9.148306176965754
2022-03-23T18:17:44.386853,1000,20,7,relu,adam,141,1.0,0.66,Sam,3,100,47.846619,0.3393377234042553,0.6373382230375458
2022-03-23T18:17:51.888814,1000,20,7,relu,adam,91,1.0,0.668,Sam,3,200,62.8703,0.6908824175824176,0.8374603288862986
2022-03-23T18:18:07.479100,1000,20,7,relu,adam,61,1.0,0.664,Sam,3,500,250.016296,4.0986278032786885,3.330328143417388
2022-03-23T18:18:15.223348,2000,20,7,relu,adam,121,1.0,0.746,Sam,3,100,68.244019,0.5640001570247933,0.9090406534764874
2022-03-23T18:18:24.329928,2000,20,7,relu,adam,84,1.0,0.74,Sam,3,200,102.558716,1.2209370952380953,1.3661276633245985
2022-03-23T18:18:45.749963,2000,20,7,relu,adam,53,1.0,0.792,Sam,3,500,417.743408,7.881951094339622,5.564527795378155
2022-03-23T18:18:55.536755,5000,20,7,relu,adam,111,1.0,0.8312,Sam,3,100,131.669434,1.186211117117117,1.7538953607969547
2022-03-23T18:19:07.260533,5000,20,7,relu,adam,70,1.0,0.8512,Sam,3,200,185.071655,2.6438807857142854,2.4652366707941837
2022-03-23T18:19:45.462028,5000,20,7,relu,adam,46,1.0,0.86,Sam,3,500,853.695374,18.558595086956522,11.371601673266259
2022-03-23T18:19:51.838136,1000,50,2,relu,adam,69,1.0,0.864,Sam,3,100,32.401733,0.46959033333333333,0.43160547945001115
2022-03-23T18:19:58.028516,1000,50,2,relu,adam,45,1.0,0.884,Sam,3,200,40.495483,0.8998996222222222,0.5394178254531872
2022-03-23T18:20:09.424937,1000,50,2,relu,adam,35,1.0,0.908,Sam,3,500,149.745972,4.278456342857143,1.9946828782512325
2022-03-23T18:20:16.131377,2000,50,2,relu,adam,56,1.0,0.932,Sam,3,100,41.230713,0.7362627321428572,0.5492114157113389
2022-03-23T18:20:23.724547,2000,50,2,relu,adam,39,1.0,0.936,Sam,3,200,57.658752,1.4784295384615385,0.7680401940676842
2022-03-23T18:20:37.209510,2000,50,2,relu,adam,27,1.0,0.95,Sam,3,500,224.148071,8.301780407407406,2.9857518933246605
2022-03-23T18:20:44.920736,5000,50,2,relu,adam,43,1.0,0.9632,Sam,3,100,62.478943,1.4529986744186048,0.8322472797687988
2022-03-23T18:20:54.024390,5000,50,2,relu,adam,31,1.0,0.9624,Sam,3,200,96.024719,3.0975715806451616,1.2790919202700546
2022-03-23T18:21:17.895349,5000,50,2,relu,adam,25,1.0,0.9776,Sam,3,500,473.967712,18.95870848,6.313460504769445
2022-03-23T18:21:24.898840,1000,50,3,relu,adam,76,1.0,0.788,Sam,3,100,34.265259,0.4508586710526316,0.45642847372311257
2022-03-23T18:21:32.263758,1000,50,3,relu,adam,53,1.0,0.816,Sam,3,200,45.05481,0.8500907547169811,0.6001500867740364
2022-03-23T18:21:44.125348,1000,50,3,relu,adam,40,1.0,0.84,Sam,3,500,170.209106,4.25522765,2.2672609147753846
2022-03-23T18:21:51.215177,2000,50,3,relu,adam,64,1.0,0.86,Sam,3,100,45.434387,0.709912296875,0.6052062210577549
2022-03-23T18:21:58.987518,2000,50,3,relu,adam,46,1.0,0.876,Sam,3,200,66.115234,1.4372876956521738,0.8806842914704494
2022-03-23T18:22:15.703058,2000,50,3,relu,adam,35,1.0,0.888,Sam,3,500,288.66925,8.247692857142857,3.8452026639663104
2022-03-23T18:22:23.354496,5000,50,3,relu,adam,52,1.0,0.9136,Sam,3,100,73.73822,1.4180426923076923,0.9822258518360854
2022-03-23T18:22:33.046708,5000,50,3,relu,adam,37,1.0,0.9352,Sam,3,200,126.770325,3.426225,1.68863705227306
2022-03-23T18:22:59.321931,5000,50,3,relu,adam,28,1.0,0.9448,Sam,3,500,532.785522,19.028054357142857,7.096939866359446
2022-03-23T18:23:06.242263,1000,50,7,relu,adam,114,1.0,0.528,Sam,3,100,43.21814,0.37910649122807016,0.57568482635289
2022-03-23T18:23:14.117072,1000,50,7,relu,adam,75,1.0,0.564,Sam,3,200,72.927063,0.97236084,0.9714208802040363
2022-03-23T18:23:27.006264,1000,50,7,relu,adam,45,1.0,0.62,Sam,3,500,190.321045,4.2293565555555555,2.5351608778657653
2022-03-23T18:23:34.933252,2000,50,7,relu,adam,100,1.0,0.64,Sam,3,100,61.157593,0.61157593,0.8146463107011481
2022-03-23T18:23:43.728199,2000,50,7,relu,adam,65,1.0,0.688,Sam,3,200,87.993713,1.3537494307692308,1.1721153522236505
2022-03-23T18:24:02.167367,2000,50,7,relu,adam,43,1.0,0.722,Sam,3,500,348.894348,8.113822046511627,4.6474277269656845
2022-03-23T18:24:11.762540,5000,50,7,relu,adam,84,1.0,0.7456,Sam,3,100,111.117554,1.3228280238095238,1.4801351881235025
2022-03-23T18:24:22.104520,5000,50,7,relu,adam,54,1.0,0.7952,Sam,3,200,155.857666,2.886253074074074,2.0760933577191594
2022-03-23T18:24:53.768380,5000,50,7,relu,adam,36,1.0,0.8432,Sam,3,500,683.021545,18.972820694444444,9.098150441657312
2022-03-23T18:24:59.846184,1000,100,2,relu,adam,83,1.0,0.792,Sam,3,100,36.359985,0.43807210843373495,0.4843311547169472
2022-03-23T18:25:07.209115,1000,100,2,relu,adam,48,1.0,0.824,Sam,3,200,44.752014,0.932333625,0.5961167095236422
2022-03-23T18:25:19.205055,1000,100,2,relu,adam,40,1.0,0.844,Sam,3,500,170.627686,4.2656921500000005,2.2728365863478954
2022-03-23T18:25:26.347994,2000,100,2,relu,adam,61,1.0,0.9,Sam,3,100,45.991516,0.7539592786885245,0.6126274268667314
2022-03-23T18:25:33.954293,2000,100,2,relu,adam,41,1.0,0.902,Sam,3,200,64.370483,1.5700117804878047,0.8574434329683474
2022-03-23T18:25:49.848854,2000,100,2,relu,adam,32,1.0,0.916,Sam,3,500,264.071289,8.25222778125,3.5175468947240396
2022-03-23T18:25:58.329887,5000,100,2,relu,adam,49,1.0,0.9288,Sam,3,100,72.906555,1.4878888775510204,0.9711477045324584
2022-03-23T18:26:07.461364,5000,100,2,relu,adam,33,1.0,0.9296,Sam,3,200,106.511414,3.2276186060606062,1.4187793568439264
2022-03-23T18:26:30.982922,5000,100,2,relu,adam,25,1.0,0.9544,Sam,3,500,478.075256,19.12301024,6.368174815805896
2022-03-23T18:26:38.047598,1000,100,3,relu,adam,89,1.0,0.628,Sam,3,100,38.376648,0.4311982921348315,0.5111940018678727
2022-03-23T18:26:45.343803,1000,100,3,relu,adam,56,1.0,0.704,Sam,3,200,49.247498,0.8794196071428572,0.6559985537194404
2022-03-23T18:26:58.465399,1000,100,3,relu,adam,48,1.0,0.72,Sam,3,500,201.156067,4.190751395833334,2.679488184839174
2022-03-23T18:27:05.583533,2000,100,3,relu,adam,74,1.0,0.812,Sam,3,100,52.109619,0.7041840405405406,0.6941232770621377
2022-03-23T18:27:13.377967,2000,100,3,relu,adam,53,1.0,0.822,Sam,3,200,78.038452,1.4724236226415095,1.039506852642625
2022-03-23T18:27:31.064989,2000,100,3,relu,adam,39,1.0,0.874,Sam,3,500,324.3172,8.315825641025642,4.320049196130502
2022-03-23T18:27:39.399905,5000,100,3,relu,adam,54,1.0,0.8592,Sam,3,100,78.068359,1.445710351851852,1.0399052271701206
2022-03-23T18:27:49.109514,5000,100,3,relu,adam,40,1.0,0.8784,Sam,3,200,126.285156,3.1571289,1.6821743856354674
2022-03-23T18:28:17.350880,5000,100,3,relu,adam,30,1.0,0.8992,Sam,3,500,601.376709,20.0458903,8.010604951840534
2022-03-23T18:28:24.273228,1000,100,7,relu,adam,113,1.0,0.4,Sam,3,100,48.456299,0.42881680530973454,0.6454594315146074
2022-03-23T18:28:31.744490,1000,100,7,relu,adam,75,1.0,0.412,Sam,3,200,61.043396,0.8139119466666667,0.8131251559241258
2022-03-23T18:28:44.403090,1000,100,7,relu,adam,49,1.0,0.42,Sam,3,500,202.501038,4.132674244897959,2.6974037961214887
2022-03-23T18:28:52.018648,2000,100,7,relu,adam,100,1.0,0.426,Sam,3,100,64.862366,0.6486236599999999,0.8639955330689287
2022-03-23T18:29:01.128615,2000,100,7,relu,adam,65,1.0,0.49,Sam,3,200,95.365906,1.4671677846153846,1.2703162384035043
2022-03-23T18:29:21.262082,2000,100,7,relu,adam,47,1.0,0.554,Sam,3,500,374.539734,7.968930510638298,4.9890356625724195
2022-03-23T18:29:30.626873,5000,100,7,relu,adam,79,1.0,0.6016,Sam,3,100,109.715332,1.388801670886076,1.4614569680849216
2022-03-23T18:29:41.485551,5000,100,7,relu,adam,52,1.0,0.6384,Sam,3,200,162.76416,3.13008,2.1680909263118218
2022-03-23T18:30:14.142368,5000,100,7,relu,adam,38,1.0,0.7168,Sam,3,500,712.430298,18.748165736842104,9.489888097744782
2022-03-24T00:14:16.016630,1000,20,2,relu,adam,200,0.9973333333333332,0.888,Adriaan,1,100,52.53125,0.26265625,1.0
2022-03-24T00:14:23.374955,1000,20,2,relu,adam,200,1.0,0.904,Adriaan,1,200,59.041504,0.29520752,1.1239310696014277
2022-03-24T00:14:31.503310,1000,20,2,relu,adam,191,1.0,0.908,Adriaan,1,500,73.366577,0.3841182041884817,1.396627283759667
2022-03-24T00:14:38.640534,2000,20,2,relu,adam,200,0.998,0.934,Adriaan,1,100,80.870972,0.40435486,1.5394831076740034
2022-03-24T00:14:46.582691,2000,20,2,relu,adam,200,1.0,0.944,Adriaan,1,200,98.810059,0.494050295,1.880976732897085
2022-03-24T00:14:56.798334,2000,20,2,relu,adam,196,1.0,0.95,Adriaan,1,500,125.867493,0.6421810867346939,2.3960498370017844
2022-03-24T00:15:06.092118,5000,20,2,relu,adam,200,0.9968,0.9616,Adriaan,1,100,151.784241,0.758921205,2.8894085139797743
2022-03-24T00:15:18.650860,5000,20,2,relu,adam,200,1.0,0.9568,Adriaan,1,200,181.252625,0.906263125,3.450377156454491
2022-03-24T00:15:35.163103,5000,20,2,relu,adam,189,1.0,0.9624,Adriaan,1,500,245.505249,1.2989695714285714,4.673508606781677
2022-03-24T00:15:42.212016,1000,20,3,relu,adam,200,0.9946666666666668,0.888,Adriaan,1,100,41.933655,0.20966827500000002,0.7982611302795956
2022-03-24T00:15:49.433095,1000,20,3,relu,adam,200,1.0,0.88,Adriaan,1,200,47.903076,0.23951538,0.911896747174301
2022-03-24T00:15:57.721126,1000,20,3,relu,adam,200,1.0,0.888,Adriaan,1,500,75.23291,0.37616455000000004,1.4321553361094588
2022-03-24T00:16:04.905076,2000,20,3,relu,adam,200,0.9993333333333332,0.918,Adriaan,1,100,58.748474,0.29374237000000003,1.1183528661511006
2022-03-24T00:16:13.570879,2000,20,3,relu,adam,200,1.0,0.92,Adriaan,1,200,74.970154,0.37485076999999994,1.427153437239738
2022-03-24T00:16:24.145899,2000,20,3,relu,adam,200,1.0,0.916,Adriaan,1,500,125.467651,0.6273382550000001,2.3884383295657345
2022-03-24T00:16:34.616192,5000,20,3,relu,adam,200,0.9954666666666668,0.9168,Adriaan,1,100,146.993164,0.73496582,2.7982041927424155
2022-03-24T00:16:45.945604,5000,20,3,relu,adam,200,1.0,0.9272,Adriaan,1,200,151.207458,0.75603729,2.878428706722189
2022-03-24T00:17:04.139370,5000,20,3,relu,adam,200,1.0,0.9248,Adriaan,1,500,283.42218,1.4171109000000002,5.3953062224866155
2022-03-24T00:17:11.196381,1000,20,7,relu,adam,200,0.9706666666666668,0.664,Adriaan,1,100,42.537476,0.21268737999999998,0.8097556406900654
2022-03-24T00:17:18.750562,1000,20,7,relu,adam,200,1.0,0.664,Adriaan,1,200,77.343933,0.38671966500000005,1.4723413777513386
2022-03-24T00:17:26.826668,1000,20,7,relu,adam,200,1.0,0.696,Adriaan,1,500,80.931824,0.40465912000000004,1.540641503866746
2022-03-24T00:17:34.019465,2000,20,7,relu,adam,200,0.9786666666666668,0.782,Adriaan,1,100,61.82843,0.30914215,1.1769837953599047
2022-03-24T00:17:43.253442,2000,20,7,relu,adam,200,1.0,0.768,Adriaan,1,200,100.417358,0.50208679,1.911573739440809
2022-03-24T00:17:54.355704,2000,20,7,relu,adam,200,1.0,0.792,Adriaan,1,500,137.588684,0.68794342,2.619177803688281
2022-03-24T00:18:04.392078,5000,20,7,relu,adam,200,0.9749333333333332,0.8256,Adriaan,1,100,121.548645,0.607743225,2.31383500297442
2022-03-24T00:18:17.439717,5000,20,7,relu,adam,200,0.9976,0.8456,Adriaan,1,200,210.330078,1.0516503899999998,4.003903923854848
2022-03-24T00:18:35.454417,5000,20,7,relu,adam,200,1.0,0.8456,Adriaan,1,500,324.679138,1.6233956900000002,6.1806855538370025
2022-03-24T00:18:42.277801,1000,50,2,relu,adam,196,1.0,0.9,Adriaan,1,100,69.572815,0.3549633418367347,1.3244081380130877
2022-03-24T00:18:49.199678,1000,50,2,relu,adam,126,1.0,0.916,Adriaan,1,200,48.391968,0.38406323809523807,0.9212034360499702
2022-03-24T00:18:56.617523,1000,50,2,relu,adam,89,1.0,0.928,Adriaan,1,500,50.042297,0.562273,0.9526195740630576
2022-03-24T00:19:03.418178,2000,50,2,relu,adam,151,1.0,0.946,Adriaan,1,100,68.422363,0.4531282317880795,1.3025078024985128
2022-03-24T00:19:10.870730,2000,50,2,relu,adam,114,1.0,0.948,Adriaan,1,200,65.40564,0.5737336842105264,1.2450805948839978
2022-03-24T00:19:19.584852,2000,50,2,relu,adam,81,1.0,0.952,Adriaan,1,500,74.586487,0.9208208271604938,1.4198498417608567
2022-03-24T00:19:27.454724,5000,50,2,relu,adam,114,1.0,0.9712,Adriaan,1,100,106.061768,0.9303663859649123,2.0190223533610947
2022-03-24T00:19:36.169365,5000,50,2,relu,adam,85,1.0,0.9744,Adriaan,1,200,97.407227,1.1459673764705882,1.854272019036288
2022-03-24T00:19:46.785427,5000,50,2,relu,adam,66,1.0,0.9776,Adriaan,1,500,117.671692,1.7829044242424241,2.240032209399167
2022-03-24T00:19:53.125148,1000,50,3,relu,adam,200,1.0,0.864,Adriaan,1,100,42.909607,0.214548035,0.8168396335514575
2022-03-24T00:20:00.257976,1000,50,3,relu,adam,164,1.0,0.848,Adriaan,1,200,45.885681,0.27979073780487806,0.8734930350981558
2022-03-24T00:20:07.921882,1000,50,3,relu,adam,110,1.0,0.892,Adriaan,1,500,57.622925,0.5238447727272727,1.0969265913146937
2022-03-24T00:20:15.702819,2000,50,3,relu,adam,171,1.0,0.882,Adriaan,1,100,60.010559,0.35093894152046784,1.1423782795954789
2022-03-24T00:20:22.866896,2000,50,3,relu,adam,126,1.0,0.874,Adriaan,1,200,59.208252,0.46990676190476194,1.1271053325401548
2022-03-24T00:20:31.956232,2000,50,3,relu,adam,94,1.0,0.896,Adriaan,1,500,84.723999,0.9013191382978724,1.6128304390243904
2022-03-24T00:20:41.413293,5000,50,3,relu,adam,151,1.0,0.9496,Adriaan,1,100,102.560913,0.679211344370861,1.9523790696014278
2022-03-24T00:20:50.573392,5000,50,3,relu,adam,107,1.0,0.9472,Adriaan,1,200,102.243042,0.9555424485981309,1.9463279857227842
2022-03-24T00:21:01.756730,5000,50,3,relu,adam,79,1.0,0.9584,Adriaan,1,500,149.744934,1.8955054936708862,2.850587678762641
2022-03-24T00:21:08.253231,1000,50,7,relu,adam,200,1.0,0.544,Adriaan,1,100,44.551147,0.222755735,0.8480884616299822
2022-03-24T00:21:15.889327,1000,50,7,relu,adam,200,1.0,0.548,Adriaan,1,200,61.065796,0.30532897999999997,1.1624660749553837
2022-03-24T00:21:24.473847,1000,50,7,relu,adam,152,1.0,0.6,Adriaan,1,500,75.460144,0.4964483157894737,1.436481027959548
2022-03-24T00:21:32.094505,2000,50,7,relu,adam,200,1.0,0.674,Adriaan,1,100,67.613586,0.33806793,1.2871116906603213
2022-03-24T00:21:41.518717,2000,50,7,relu,adam,198,1.0,0.728,Adriaan,1,200,100.078979,0.5054493888888889,1.905132259369423
2022-03-24T00:21:51.325904,2000,50,7,relu,adam,139,1.0,0.786,Adriaan,1,500,116.378357,0.8372543669064748,2.215411911957168
2022-03-24T00:22:01.579263,5000,50,7,relu,adam,200,1.0,0.8104,Adriaan,1,100,130.68512,0.6534256,2.487759571683522
2022-03-24T00:22:13.944270,5000,50,7,relu,adam,171,1.0,0.8424,Adriaan,1,200,187.388977,1.095841970760234,3.567190519928614
2022-03-24T00:22:28.050081,5000,50,7,relu,adam,113,1.0,0.8664,Adriaan,1,500,204.073547,1.805960592920354,3.8848027983343245
2022-03-24T00:22:34.787632,1000,100,2,relu,adam,106,1.0,0.82,Adriaan,1,100,38.000671,0.35849689622641506,0.7233917144556811
2022-03-24T00:22:40.934637,1000,100,2,relu,adam,83,1.0,0.864,Adriaan,1,200,40.13031,0.4834977108433735,0.7639321356335514
2022-03-24T00:22:48.247523,1000,100,2,relu,adam,62,1.0,0.856,Adriaan,1,500,43.712708,0.7050436774193548,0.8321276954193932
2022-03-24T00:22:55.188402,2000,100,2,relu,adam,92,1.0,0.92,Adriaan,1,100,53.213318,0.5784056304347827,1.012984042831648
2022-03-24T00:23:02.424326,2000,100,2,relu,adam,77,1.0,0.926,Adriaan,1,200,57.834717,0.7511002207792208,1.1009583248066626
2022-03-24T00:23:10.135449,2000,100,2,relu,adam,57,1.0,0.932,Adriaan,1,500,62.259949,1.092279807017544,1.1851983152885188
2022-03-24T00:23:18.104413,5000,100,2,relu,adam,85,1.0,0.94,Adriaan,1,100,92.505188,1.0882963294117647,1.7609553932183224
2022-03-24T00:23:26.810824,5000,100,2,relu,adam,70,1.0,0.9624,Adriaan,1,200,100.785706,1.4397958,1.9185857180249852
2022-03-24T00:23:36.299661,5000,100,2,relu,adam,52,1.0,0.9664,Adriaan,1,500,136.446167,2.62396475,2.597428521118382
2022-03-24T00:23:42.963228,1000,100,3,relu,adam,137,1.0,0.668,Adriaan,1,100,37.075684,0.27062543065693434,0.7057833955978585
2022-03-24T00:23:50.149446,1000,100,3,relu,adam,98,1.0,0.704,Adriaan,1,200,39.892334,0.4070646326530612,0.7594019559785842
2022-03-24T00:23:57.399761,1000,100,3,relu,adam,69,1.0,0.78,Adriaan,1,500,47.699829,0.6913018695652174,0.9080276787626413
2022-03-24T00:24:04.359236,2000,100,3,relu,adam,121,1.0,0.854,Adriaan,1,100,51.118408,0.42246618181818185,0.9731047328970851
2022-03-24T00:24:11.801599,2000,100,3,relu,adam,91,1.0,0.872,Adriaan,1,200,57.566284,0.6325965274725275,1.0958483569303987
2022-03-24T00:24:19.512023,2000,100,3,relu,adam,67,1.0,0.884,Adriaan,1,500,75.935364,1.1333636417910449,1.4455274527067223
2022-03-24T00:24:27.550650,5000,100,3,relu,adam,103,1.0,0.9008,Adriaan,1,100,83.702515,0.8126457766990292,1.5933851754907793
2022-03-24T00:24:36.128777,5000,100,3,relu,adam,74,1.0,0.9192,Adriaan,1,200,92.980164,1.2564887027027027,1.7699971731112434
2022-03-24T00:24:46.805563,5000,100,3,relu,adam,59,1.0,0.9336,Adriaan,1,500,132.299866,2.2423706101694916,2.518498341463415
2022-03-24T00:24:53.274354,1000,100,7,relu,adam,192,1.0,0.408,Adriaan,1,100,47.292908,0.24631722916666665,0.9002814134443783
2022-03-24T00:25:00.581561,1000,100,7,relu,adam,141,1.0,0.42,Adriaan,1,200,70.32666,0.4987706382978724,1.338758548483046
2022-03-24T00:25:07.971537,1000,100,7,relu,adam,98,1.0,0.496,Adriaan,1,500,63.496033,0.6479187040816327,1.2087287662105888
2022-03-24T00:25:16.132374,2000,100,7,relu,adam,193,1.0,0.524,Adriaan,1,100,68.710571,0.3560133212435233,1.3079942129684712
2022-03-24T00:25:24.547009,2000,100,7,relu,adam,140,1.0,0.562,Adriaan,1,200,96.240356,0.6874311142857144,1.8320591267102917
2022-03-24T00:25:33.521452,2000,100,7,relu,adam,99,1.0,0.596,Adriaan,1,500,101.011902,1.0203222424242424,1.9228916502082096
2022-03-24T00:25:43.234684,5000,100,7,relu,adam,172,1.0,0.6976,Adriaan,1,100,126.331421,0.7344850058139535,2.404881303985723
2022-03-24T00:25:54.345332,5000,100,7,relu,adam,119,1.0,0.732,Adriaan,1,200,165.896484,1.394088100840336,3.158053234979179
2022-03-24T00:26:06.953087,5000,100,7,relu,adam,85,1.0,0.7752,Adriaan,1,500,182.780518,2.1503590352941178,3.4794625675193336
2022-03-24T00:26:14.271349,1000,20,2,relu,adam,137,1.0,0.908,Adriaan,2,100,59.98175,0.43782299270072994,1.1418298631766806
2022-03-24T00:26:21.858581,1000,20,2,relu,adam,92,1.0,0.904,Adriaan,2,200,59.080383,0.6421780760869565,1.1246711814396193
2022-03-24T00:26:32.761613,1000,20,2,relu,adam,67,1.0,0.92,Adriaan,2,500,128.940491,1.9244849402985076,2.454548311719215
2022-03-24T00:26:39.698715,2000,20,2,relu,adam,107,1.0,0.95,Adriaan,2,100,79.710083,0.7449540467289719,1.5173840904223677
2022-03-24T00:26:47.795261,2000,20,2,relu,adam,80,1.0,0.956,Adriaan,2,200,85.915283,1.0739410375,1.6355080642474717
2022-03-24T00:27:00.918672,2000,20,2,relu,adam,57,1.0,0.964,Adriaan,2,500,215.604065,3.782527456140351,4.104301058893515
2022-03-24T00:27:11.184113,5000,20,2,relu,adam,106,1.0,0.9624,Adriaan,2,100,152.413452,1.437862754716981,2.9013863557406308
2022-03-24T00:27:22.259152,5000,20,2,relu,adam,69,1.0,0.9648,Adriaan,2,200,157.582275,2.283801086956522,2.999781558596074
2022-03-24T00:27:43.676670,5000,20,2,relu,adam,48,1.0,0.9696,Adriaan,2,500,395.573914,8.241123208333333,7.530258922070196
2022-03-24T00:27:50.568542,1000,20,3,relu,adam,156,1.0,0.884,Adriaan,2,100,55.3797,0.35499807692307694,1.0542239143367043
2022-03-24T00:27:57.964249,1000,20,3,relu,adam,113,1.0,0.884,Adriaan,2,200,66.125854,0.5851845486725664,1.2587907959547888
2022-03-24T00:28:09.358613,1000,20,3,relu,adam,77,1.0,0.908,Adriaan,2,500,146.65564,1.9046187012987015,2.791778988697204
2022-03-24T00:28:17.410033,2000,20,3,relu,adam,141,1.0,0.918,Adriaan,2,100,81.069946,0.5749641560283688,1.5432708340273646
2022-03-24T00:28:26.168227,2000,20,3,relu,adam,103,1.0,0.922,Adriaan,2,200,104.328979,1.0129027087378641,1.9860364830458062
2022-03-24T00:28:41.473662,2000,20,3,relu,adam,67,1.0,0.93,Adriaan,2,500,272.617615,4.0689196268656715,5.189627412254611
2022-03-24T00:28:51.809576,5000,20,3,relu,adam,120,1.0,0.9264,Adriaan,2,100,148.209839,1.2350819916666667,2.821365168352171
2022-03-24T00:29:03.021606,5000,20,3,relu,adam,84,1.0,0.9368,Adriaan,2,200,187.40686,2.2310340476190476,3.567530945865556
2022-03-24T00:29:27.316954,5000,20,3,relu,adam,56,1.0,0.9416,Adriaan,2,500,467.544617,8.349011017857142,8.900313946460441
2022-03-24T00:29:34.922851,1000,20,7,relu,adam,200,1.0,0.66,Adriaan,2,100,66.606812,0.33303406,1.2679464509220704
2022-03-24T00:29:43.798955,1000,20,7,relu,adam,153,1.0,0.656,Adriaan,2,200,86.276733,0.5639002156862745,1.6423887305175489
2022-03-24T00:29:56.085799,1000,20,7,relu,adam,101,1.0,0.672,Adriaan,2,500,189.260742,1.8738687326732673,3.602821977394408
2022-03-24T00:30:05.427659,2000,20,7,relu,adam,200,1.0,0.762,Adriaan,2,100,106.801453,0.534007265,2.033103209994051
2022-03-24T00:30:15.508259,2000,20,7,relu,adam,133,1.0,0.774,Adriaan,2,200,136.001343,1.0225664887218044,2.588960723378941
2022-03-24T00:30:33.340379,2000,20,7,relu,adam,90,1.0,0.788,Adriaan,2,500,318.755737,3.541730411111111,6.067925986912552
2022-03-24T00:30:46.284007,5000,20,7,relu,adam,184,1.0,0.8496,Adriaan,2,100,215.495667,1.1711721032608695,4.102237563355145
2022-03-24T00:31:01.876284,5000,20,7,relu,adam,124,1.0,0.8544,Adriaan,2,200,282.953918,2.281886435483871,5.386392252230815
